"Series";"Time";"Value"
"memory_usage.RAP";"2018-11-28T16:47:12+02:00";null
"memory_usage.RAP";"2018-11-28T16:47:14+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:16+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:18+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:20+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:22+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:24+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:26+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:28+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:30+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:32+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:34+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:36+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:38+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:40+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:42+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:44+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:46+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:48+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:50+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:52+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:54+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:56+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:47:58+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:00+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:02+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:04+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:06+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:08+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:10+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:12+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:14+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:16+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:18+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:20+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:22+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:24+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:26+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:28+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:30+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:32+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:34+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:36+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:38+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:40+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:42+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:44+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:46+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:48+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:50+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:52+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:54+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:56+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:48:58+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:00+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:02+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:04+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:06+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:08+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:10+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:12+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:14+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:16+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:18+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:20+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:22+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:24+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:26+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:28+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:30+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:32+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:34+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:36+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:38+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:40+02:00";357,892,096
"memory_usage.RAP";"2018-11-28T16:49:42+02:00";356,007,936
"memory_usage.RAP";"2018-11-28T16:49:44+02:00";353,771,520
"memory_usage.RAP";"2018-11-28T16:49:46+02:00";358,400,000
"memory_usage.RAP";"2018-11-28T16:49:48+02:00";360,067,072
