0.172	13
0.173	6
0.174	5
0.175	7
0.176	13
0.177	17
0.178	10
0.179	7
0.18	10
0.181	11
0.182	8
0.183	15
0.184	13
0.185	12
0.186	11
0.187	7
0.188	6
0.189	3
0.19	6
0.191	7
0.192	3
0.193	4
0.194	3
0.195	1
0.196	10
0.197	4
0.198	3
0.199	6
0.2	2
0.201	15
0.202	33
0.203	59
0.204	126
0.205	159
0.206	171
0.207	172
0.208	228
0.209	319
0.21	378
0.211	465
0.212	583
0.213	550
0.214	515
0.215	489
0.216	501
0.217	481
0.218	572
0.219	649
0.22	634
0.221	613
0.222	573
0.223	534
0.224	436
0.225	372
0.226	326
0.227	304
0.228	268
0.229	266
0.23	238
0.231	231
0.232	213
0.233	184
0.234	216
0.235	209
0.236	188
0.237	192
0.238	189
0.239	182
0.24	181
0.241	172
0.242	171
0.243	157
0.244	171
0.245	177
0.246	147
0.247	156
0.248	149
0.249	152
0.25	168
0.251	156
0.252	170
0.253	177
0.254	156
0.255	159
0.256	155
0.257	140
0.258	162
0.259	122
0.26	157
0.261	145
0.262	179
0.263	175
0.264	160
0.265	207
0.266	220
0.267	200
0.268	210
0.269	236
0.27	206
0.271	212
0.272	265
0.273	263
0.274	256
0.275	312
0.276	281
0.277	314
0.278	328
0.279	364
0.28	326
0.281	338
0.282	310
0.283	351
0.284	353
0.285	373
0.286	370
0.287	328
0.288	363
0.289	381
0.29	372
0.291	385
0.292	394
0.293	392
0.294	343
0.295	380
0.296	352
0.297	372
0.298	363
0.299	378
0.3	382
0.301	359
0.302	352
0.303	342
0.304	293
0.305	357
0.306	318
0.307	286
0.308	326
0.309	294
0.31	291
0.311	290
0.312	299
0.313	296
0.314	287
0.315	260
0.316	300
0.317	247
0.318	233
0.319	237
0.32	225
0.321	200
0.322	229
0.323	188
0.324	209
0.325	212
0.326	207
0.327	184
0.328	175
0.329	192
0.33	160
0.331	152
0.332	154
0.333	154
0.334	150
0.335	138
0.336	150
0.337	145
0.338	148
0.339	126
0.34	157
0.341	98
0.342	105
0.343	111
0.344	118
0.345	93
0.346	98
0.347	100
0.348	83
0.349	108
0.35	99
0.351	92
0.352	89
0.353	78
0.354	72
0.355	86
0.356	76
0.357	88
0.358	67
0.359	70
0.36	69
0.361	77
0.362	63
0.363	66
0.364	74
0.365	58
0.366	79
0.367	66
0.368	49
0.369	57
0.37	48
0.371	64
0.372	64
0.373	57
0.374	54
0.375	51
0.376	41
0.377	54
0.378	43
0.379	44
0.38	47
0.381	43
0.382	42
0.383	47
0.384	38
0.385	34
0.386	36
0.387	31
0.388	47
0.389	38
0.39	33
0.391	36
0.392	33
0.393	26
0.394	39
0.395	34
0.396	28
0.397	35
0.398	34
0.399	34
0.4	27
0.401	21
0.402	32
0.403	16
0.404	28
0.405	24
0.406	26
0.407	19
0.408	21
0.409	21
0.41	22
0.411	23
0.412	23
0.413	21
0.414	14
0.415	16
0.416	25
0.417	20
0.418	13
0.419	14
0.42	17
0.421	18
0.422	18
0.423	15
0.424	11
0.425	20
0.426	18
0.427	10
0.428	13
0.429	10
0.43	13
0.431	12
0.432	18
0.433	15
0.434	6
0.435	8
0.436	12
0.437	7
0.438	8
0.439	5
0.44	12
0.441	8
0.442	4
0.443	6
0.444	3
0.445	6
0.446	9
0.447	8
0.448	3
0.449	7
0.45	8
0.451	8
0.452	7
0.453	6
0.454	5
0.455	5
0.456	3
0.457	5
0.458	4
0.459	8
0.46	2
0.461	1
0.462	4
0.463	4
0.464	2
0.465	4
0.467	6
0.468	1
0.469	2
0.47	1
0.471	2
0.472	5
0.473	3
0.474	1
0.475	1
0.476	2
0.477	2
0.478	1
0.479	1
0.48	2
0.482	3
0.485	2
0.486	2
0.487	1
0.488	2
0.489	3
0.49	2
0.491	2
0.492	2
0.493	1
0.494	1
0.497	1
0.502	1
0.505	1
0.508	2
0.509	4
0.513	1
0.514	2
0.515	1
0.517	3
0.518	1
0.519	1
0.522	2
0.524	1
0.525	1
0.527	1
0.528	1
0.529	1
0.53	2
0.535	1
0.54	2
0.541	1
0.544	1
0.545	1
0.548	1
0.552	2
0.553	1
0.558	1
0.56	1
0.561	2
0.564	1
0.57	2
0.572	1
0.577	1
0.578	1
0.579	1
0.582	1
0.587	2
0.593	2
0.594	1
0.597	1
0.599	1
0.606	1
0.609	1
0.61	1
0.613	1
0.621	1
0.624	1
0.628	1
0.648	3
0.649	1
0.676	1
0.684	1
0.688	1
0.705	1
0.756	1
0.771	1
0.781	1
0.782	1
0.785	1
0.799	1
0.809	1
0.81	1
0.814	1
0.82	1
0.858	1
0.862	1
0.869	1
0.876	1
0.926	1
0.959	1
0.962	1
0.974	1
0.977	1
1.007	1
1.023	1
1.025	1
1.031	1
1.041	1
1.062	2
1.1	1
1.109	1
1.111	1
1.118	1
1.226	1
1.233	1
1.288	1
1.29	1
1.349	1
1.371	1
1.382	1
1.392	1
1.405	1
1.425	1
1.432	1
1.464	1
1.482	1
1.488	1
1.496	1
1.497	1
1.502	1
1.505	1
1.515	1
1.517	1
1.527	1
1.543	1
1.802	1
1.83	1
1.975	1
2.369	1
3.029	1
3.184	1
3.326	1
3.953	1
4.065	1
4.282	1
4.436	1
4.702	1
4.705	1
4.738	1
4.747	1
5.275	1
5.289	1
5.303	1
9.101	1
22.559	1
30.244	1
30.255	1
30.271	1
47.887	1
