#timestamp	milliseconds	requestsNumber	Failures	All_ms	min_ms	max_ms	avg_ms
2018-11-29T12:42:08.933+0200	1543488128933	16	0.0	2217	1371	2213	1842.8125
2018-11-29T12:42:11.152+0200	1543488131152	16	0.0	2150	1259	2144	1813.5625
2018-11-29T12:42:13.303+0200	1543488133303	16	0.0	2443	1352	2437	2039.8125
2018-11-29T12:42:15.748+0200	1543488135748	16	0.0	2164	1239	2155	1770.625
2018-11-29T12:42:17.913+0200	1543488137913	16	0.0	2400	1534	2396	2028.9375
2018-11-29T12:42:20.315+0200	1543488140315	16	0.0	2084	1216	2078	1726.0
2018-11-29T12:42:22.400+0200	1543488142400	16	0.0	2385	1439	2378	2024.625
2018-11-29T12:42:24.786+0200	1543488144786	16	0.0	3351	1781	3346	2797.8125
2018-11-29T12:42:28.139+0200	1543488148139	16	0.0	3022	1904	3018	2620.4375
2018-11-29T12:42:31.162+0200	1543488151162	16	0.0	2171	1318	2165	1820.1875
2018-11-29T12:42:33.335+0200	1543488153335	16	0.0	2648	1447	2642	2179.3125
2018-11-29T12:42:35.984+0200	1543488155984	17	0.0	2406	1455	2402	2008.1176470588234
2018-11-29T12:42:38.391+0200	1543488158391	17	0.0	2445	1473	2439	2055.6470588235293
2018-11-29T12:42:40.837+0200	1543488160837	17	0.0	2265	1362	2262	1895.0588235294117
2018-11-29T12:42:43.103+0200	1543488163103	17	0.0	2380	1385	2371	1956.4117647058824
2018-11-29T12:42:45.484+0200	1543488165484	17	0.0	2368	1593	2363	2010.5882352941176
2018-11-29T12:42:47.853+0200	1543488167853	17	0.0	2346	1628	2345	1970.3529411764705
2018-11-29T12:42:50.200+0200	1543488170200	17	0.0	2671	1539	2666	2203.8823529411766
2018-11-29T12:42:52.872+0200	1543488172872	17	0.0	2256	1030	2253	1903.9411764705883
2018-11-29T12:42:55.129+0200	1543488175129	17	0.0	2435	1480	2434	2020.9411764705883
2018-11-29T12:42:57.565+0200	1543488177565	17	0.0	2311	1464	2309	1942.8823529411766
2018-11-29T12:42:59.877+0200	1543488179877	17	0.0	2264	1448	2262	1898.8235294117646
2018-11-29T12:43:02.142+0200	1543488182142	17	0.0	2771	1914	2765	2349.705882352941
2018-11-29T12:43:04.913+0200	1543488184913	17	0.0	2659	2094	2655	2417.6470588235293
2018-11-29T12:43:07.573+0200	1543488187573	17	0.0	2524	1196	2519	2091.1176470588234
2018-11-29T12:43:10.099+0200	1543488190099	17	0.0	2328	1466	2326	1943.1764705882354
2018-11-29T12:43:12.428+0200	1543488192428	17	0.0	2394	1550	2392	1989.8823529411766
2018-11-29T12:43:14.822+0200	1543488194822	17	0.0	2626	1703	2625	2229.4117647058824
2018-11-29T12:43:17.449+0200	1543488197449	17	0.0	2669	1760	2665	2273.4117647058824
2018-11-29T12:43:20.119+0200	1543488200119	17	0.0	2627	1669	2624	2228.764705882353
2018-11-29T12:43:22.747+0200	1543488202747	17	0.0	2641	1602	2633	2131.4117647058824
2018-11-29T12:43:25.390+0200	1543488205390	18	0.0	3003	1699	2998	2504.6111111111113
2018-11-29T12:43:28.394+0200	1543488208394	18	0.0	3024	1556	3015	2484.8333333333335
2018-11-29T12:43:31.420+0200	1543488211420	18	0.0	2407	1445	2400	2004.2222222222222
2018-11-29T12:43:33.828+0200	1543488213828	18	0.0	2922	1610	2915	2397.6666666666665
2018-11-29T12:43:36.750+0200	1543488216750	18	0.0	2585	1512	2582	2143.8333333333335
2018-11-29T12:43:39.336+0200	1543488219336	18	0.0	2781	1644	2773	2401.8888888888887
2018-11-29T12:43:42.118+0200	1543488222118	18	0.0	2638	1511	2631	2098.5555555555557
2018-11-29T12:43:44.757+0200	1543488224757	18	0.0	2570	1397	2558	2118.222222222222
2018-11-29T12:43:47.328+0200	1543488227328	18	0.0	7657	1353	7654	2236.777777777778
2018-11-29T12:43:54.987+0200	1543488234987	18	0.0	2880	1601	2878	2446.0555555555557
2018-11-29T12:43:57.869+0200	1543488237869	18	0.0	2724	1530	2722	2313.3333333333335
2018-11-29T12:44:00.594+0200	1543488240594	18	0.0	2555	1630	2552	2061.5
2018-11-29T12:44:03.150+0200	1543488243150	18	0.0	2790	1773	2780	2350.277777777778
2018-11-29T12:44:05.941+0200	1543488245941	18	0.0	2787	1428	2780	2282.0
2018-11-29T12:44:08.730+0200	1543488248730	18	0.0	2902	1553	2898	2489.0555555555557
2018-11-29T12:44:11.634+0200	1543488251634	18	0.0	2566	1549	2561	2125.277777777778
2018-11-29T12:44:14.202+0200	1543488254202	18	0.0	3049	1540	3046	2590.277777777778
2018-11-29T12:44:17.251+0200	1543488257251	18	0.0	2738	1593	2733	2264.8888888888887
2018-11-29T12:44:19.991+0200	1543488259991	18	0.0	2664	1672	2656	2221.8888888888887
2018-11-29T12:44:22.656+0200	1543488262656	18	0.0	2708	1436	2701	2193.5555555555557
2018-11-29T12:44:25.365+0200	1543488265365	19	0.0	2813	1589	2809	2365.5789473684213
2018-11-29T12:44:28.180+0200	1543488268180	19	0.0	2973	1903	2966	2533.0
2018-11-29T12:44:31.154+0200	1543488271154	19	0.0	3322	2120	3318	2928.2105263157896
2018-11-29T12:44:34.477+0200	1543488274477	19	0.0	2599	1565	2595	2190.9473684210525
2018-11-29T12:44:37.077+0200	1543488277077	19	0.0	2618	1511	2614	2178.7894736842104
2018-11-29T12:44:39.697+0200	1543488279697	19	0.0	2872	1594	2867	2339.2105263157896
2018-11-29T12:44:42.570+0200	1543488282570	19	0.0	3513	1940	3510	2898.7368421052633
2018-11-29T12:44:46.084+0200	1543488286084	19	0.0	3147	1704	3141	2659.5263157894738
2018-11-29T12:44:49.232+0200	1543488289232	19	0.0	2964	1575	2954	2368.0
2018-11-29T12:44:52.197+0200	1543488292197	19	0.0	3243	2077	3232	2723.7894736842104
2018-11-29T12:44:55.442+0200	1543488295442	19	0.0	2963	1569	2959	2392.2105263157896
2018-11-29T12:44:58.406+0200	1543488298406	19	0.0	3032	1319	3021	2532.684210526316
2018-11-29T12:45:01.439+0200	1543488301439	19	0.0	2778	1487	2774	2269.0
2018-11-29T12:45:04.217+0200	1543488304217	19	0.0	3412	341	3410	2785.315789473684
2018-11-29T12:45:07.631+0200	1543488307631	19	0.0	4930	3141	4926	4128.0526315789475
2018-11-29T12:45:12.562+0200	1543488312562	19	0.0	4695	2712	4692	3944.1052631578946
2018-11-29T12:45:17.258+0200	1543488317258	19	0.0	3944	1762	3940	3216.7368421052633
2018-11-29T12:45:21.203+0200	1543488321203	19	0.0	4011	375	4006	3151.842105263158
2018-11-29T12:45:25.216+0200	1543488325216	19	0.0	4665	2689	4660	3900.8947368421054
2018-11-29T12:45:29.882+0200	1543488329882	19	0.0	5662	2307	5660	4381.9473684210525
2018-11-29T12:45:35.545+0200	1543488335545	20	0.0	2912	1531	2904	2500.75
2018-11-29T12:45:38.457+0200	1543488338457	20	0.0	2707	1659	2705	2249.25
2018-11-29T12:45:41.165+0200	1543488341165	20	0.0	5287	1919	5283	4154.45
2018-11-29T12:45:46.452+0200	1543488346452	20	0.0	4706	2689	4705	4077.5
2018-11-29T12:45:51.159+0200	1543488351159	20	0.0	3926	1601	3916	3047.45
2018-11-29T12:45:55.086+0200	1543488355086	20	0.0	2914	1767	2908	2415.0
2018-11-29T12:45:58.002+0200	1543488358002	20	0.0	3009	1881	3006	2427.6
2018-11-29T12:46:01.012+0200	1543488361012	20	0.0	3391	1479	3386	2652.3
2018-11-29T12:46:04.404+0200	1543488364404	20	0.0	3441	2437	3433	3070.75
2018-11-29T12:46:07.847+0200	1543488367847	20	0.0	3055	1557	3050	2556.5
2018-11-29T12:46:10.904+0200	1543488370904	20	0.0	15591	1666	15587	3077.3
2018-11-29T12:46:26.496+0200	1543488386496	20	0.0	3272	2119	3265	2759.5
2018-11-29T12:46:29.770+0200	1543488389770	20	0.0	2705	1398	2698	2214.35
2018-11-29T12:46:32.476+0200	1543488392476	20	0.0	3834	2179	3827	3236.5
2018-11-29T12:46:36.311+0200	1543488396311	20	0.0	2927	1841	2925	2449.0
2018-11-29T12:46:39.240+0200	1543488399240	20	0.0	3021	1084	3015	2458.45
2018-11-29T12:46:42.262+0200	1543488402262	20	0.0	4226	3296	4222	3797.2
2018-11-29T12:46:46.488+0200	1543488406488	20	0.0	2785	1602	2784	2245.75
2018-11-29T12:46:49.275+0200	1543488409275	20	0.0	2883	1825	2880	2402.7
2018-11-29T12:46:52.160+0200	1543488412160	20	0.0	3654	2370	3648	3129.9
2018-11-29T12:46:55.815+0200	1543488415815	21	0.0	2972	1744	2968	2563.6190476190477
2018-11-29T12:46:58.788+0200	1543488418788	21	0.0	3217	1801	3208	2722.5238095238096
2018-11-29T12:47:02.006+0200	1543488422006	21	0.0	4204	2756	4199	3714.2380952380954
2018-11-29T12:47:06.211+0200	1543488426211	21	0.0	3285	2062	3279	2777.6190476190477
2018-11-29T12:47:09.498+0200	1543488429498	21	0.0	2855	1624	2851	2371.190476190476
2018-11-29T12:47:12.354+0200	1543488432354	21	0.0	4399	2354	4396	3743.095238095238
2018-11-29T12:47:16.754+0200	1543488436754	21	0.0	3222	2299	3219	2758.6666666666665
2018-11-29T12:47:19.977+0200	1543488439977	21	0.0	2896	1758	2892	2479.1428571428573
2018-11-29T12:47:22.874+0200	1543488442874	21	0.0	3256	1580	3253	2716.0
2018-11-29T12:47:26.131+0200	1543488446131	21	0.0	3047	1463	3042	2490.9523809523807
2018-11-29T12:47:29.179+0200	1543488449179	21	0.0	3381	1770	3374	2852.904761904762
2018-11-29T12:47:32.561+0200	1543488452561	21	0.0	2946	1680	2941	2480.6666666666665
2018-11-29T12:47:35.507+0200	1543488455507	21	0.0	3090	1754	3084	2620.0
2018-11-29T12:47:38.598+0200	1543488458598	21	0.0	3308	1737	3306	2735.4285714285716
2018-11-29T12:47:41.908+0200	1543488461908	21	0.0	3234	2025	3228	2738.0476190476193
2018-11-29T12:47:45.143+0200	1543488465143	21	0.0	2830	1587	2824	2316.6190476190477
2018-11-29T12:47:47.974+0200	1543488467974	21	0.0	2996	1879	2986	2486.5714285714284
2018-11-29T12:47:50.970+0200	1543488470970	21	0.0	3279	2171	3278	2811.6190476190477
2018-11-29T12:47:54.250+0200	1543488474250	21	0.0	3452	1611	3446	2838.6666666666665
2018-11-29T12:47:57.703+0200	1543488477703	21	0.0	4116	2108	4113	3301.6190476190477
2018-11-29T12:48:01.820+0200	1543488481820	22	0.0	3978	1706	3972	3287.590909090909
2018-11-29T12:48:05.799+0200	1543488485799	22	0.0	4176	1742	4171	3348.7272727272725
2018-11-29T12:48:09.976+0200	1543488489976	22	0.0	3714	2202	3707	3204.409090909091
2018-11-29T12:48:13.691+0200	1543488493691	22	0.0	3323	2059	3317	2801.5
2018-11-29T12:48:17.015+0200	1543488497015	22	0.0	2999	1525	2995	2498.3636363636365
2018-11-29T12:48:20.015+0200	1543488500015	22	0.0	3374	1523	3366	2728.090909090909
2018-11-29T12:48:23.389+0200	1543488503389	22	0.0	3912	1992	3910	3198.2727272727275
2018-11-29T12:48:27.302+0200	1543488507302	22	0.0	3327	1751	3320	2671.409090909091
2018-11-29T12:48:30.630+0200	1543488510630	22	0.0	3796	1421	3790	3218.6363636363635
2018-11-29T12:48:34.428+0200	1543488514428	22	0.0	3083	1763	3077	2506.1363636363635
2018-11-29T12:48:37.512+0200	1543488517512	22	0.0	3342	1990	3335	2787.0454545454545
2018-11-29T12:48:40.854+0200	1543488520854	22	0.0	3741	2198	3738	3102.2272727272725
2018-11-29T12:48:44.596+0200	1543488524596	22	0.0	3669	1768	3667	3086.590909090909
2018-11-29T12:48:48.266+0200	1543488528266	22	0.0	3456	2268	3451	2935.5
2018-11-29T12:48:51.723+0200	1543488531723	22	0.0	3305	2040	3297	2670.3636363636365
2018-11-29T12:48:55.029+0200	1543488535029	22	0.0	3100	1788	3099	2566.7272727272725
2018-11-29T12:48:58.131+0200	1543488538131	22	0.0	3393	2212	3390	2892.181818181818
2018-11-29T12:49:01.526+0200	1543488541526	22	0.0	3171	1932	3167	2647.5
2018-11-29T12:49:04.699+0200	1543488544699	22	0.0	3270	1595	3264	2656.0
2018-11-29T12:49:07.971+0200	1543488547971	22	0.0	3347	2017	3344	2839.681818181818
2018-11-29T12:49:11.319+0200	1543488551319	23	0.0	3372	1741	3369	2718.4347826086955
2018-11-29T12:49:14.692+0200	1543488554692	23	0.0	3758	1991	3752	3102.0434782608695
2018-11-29T12:49:18.451+0200	1543488558451	23	0.0	4451	2257	4445	3715.0434782608695
2018-11-29T12:49:22.903+0200	1543488562903	23	0.0	4127	1618	4121	3174.8260869565215
2018-11-29T12:49:27.032+0200	1543488567032	23	0.0	3551	1763	3541	2843.304347826087
2018-11-29T12:49:30.584+0200	1543488570584	23	0.0	3940	2398	3937	3275.1304347826085
2018-11-29T12:49:34.526+0200	1543488574526	23	0.0	3591	1656	3587	2760.1304347826085
2018-11-29T12:49:38.119+0200	1543488578119	23	0.0	3222	1788	3220	2683.5652173913045
2018-11-29T12:49:41.368+0200	1543488581368	23	0.0	3901	2468	3900	3250.086956521739
2018-11-29T12:49:45.270+0200	1543488585270	23	0.0	3536	1819	3529	2843.0434782608695
2018-11-29T12:49:48.806+0200	1543488588806	23	0.0	3804	2181	3796	3178.608695652174
2018-11-29T12:49:52.611+0200	1543488592611	23	0.0	3774	2031	3770	3131.5652173913045
2018-11-29T12:49:56.387+0200	1543488596387	23	0.0	3614	2334	3606	3113.217391304348
2018-11-29T12:50:00.001+0200	1543488600001	23	0.0	4033	2534	4028	3485.5652173913045
2018-11-29T12:50:04.034+0200	1543488604034	23	0.0	3775	1734	3773	3000.608695652174
2018-11-29T12:50:07.810+0200	1543488607810	23	0.0	7803	1928	7800	3408.086956521739
2018-11-29T12:50:15.614+0200	1543488615614	23	0.0	3232	1647	3229	2637.8695652173915
2018-11-29T12:50:18.848+0200	1543488618848	23	0.0	3380	1762	3377	2725.8260869565215
2018-11-29T12:50:22.230+0200	1543488622230	23	0.0	3241	2186	3236	2717.478260869565
2018-11-29T12:50:25.472+0200	1543488625472	23	0.0	3794	2611	3793	3305.608695652174
2018-11-29T12:50:29.266+0200	1543488629266	24	0.0	4162	2537	4157	3605.125
2018-11-29T12:50:33.429+0200	1543488633429	24	0.0	3275	1702	3273	2671.2083333333335
2018-11-29T12:50:36.705+0200	1543488636705	24	0.0	3895	2169	3893	3292.5
2018-11-29T12:50:40.602+0200	1543488640602	24	0.0	3945	1420	3937	3182.0
2018-11-29T12:50:44.548+0200	1543488644548	24	0.0	3687	1990	3684	3135.0
2018-11-29T12:50:48.236+0200	1543488648236	24	0.0	3577	1863	3564	2820.5
2018-11-29T12:50:51.814+0200	1543488651814	24	0.0	3890	2134	3889	3213.125
2018-11-29T12:50:55.705+0200	1543488655705	24	0.0	3475	1793	3470	2743.6666666666665
2018-11-29T12:50:59.180+0200	1543488659180	24	0.0	4182	2100	4178	3576.125
2018-11-29T12:51:03.363+0200	1543488663363	24	0.0	3337	1794	3328	2710.4166666666665
2018-11-29T12:51:06.701+0200	1543488666701	24	0.0	3642	2421	3636	3129.5833333333335
2018-11-29T12:51:10.345+0200	1543488670345	24	0.0	3609	1790	3603	2790.1666666666665
2018-11-29T12:51:13.956+0200	1543488673956	24	0.0	3527	1777	3521	2890.2083333333335
2018-11-29T12:51:17.485+0200	1543488677485	24	0.0	4087	2323	4081	3330.7916666666665
2018-11-29T12:51:21.574+0200	1543488681574	24	0.0	3567	1662	3558	2961.6666666666665
2018-11-29T12:51:25.142+0200	1543488685142	24	0.0	3789	2186	3782	3209.9166666666665
2018-11-29T12:51:28.931+0200	1543488688931	24	0.0	4196	2172	4186	3465.625
2018-11-29T12:51:33.127+0200	1543488693127	24	0.0	3284	1986	3282	2731.125
2018-11-29T12:51:36.412+0200	1543488696412	24	0.0	3895	2434	3890	3232.5833333333335
2018-11-29T12:51:40.308+0200	1543488700308	24	0.0	3720	1576	3715	3022.6666666666665
2018-11-29T12:51:44.029+0200	1543488704029	25	0.0	4352	2251	4350	3546.96
2018-11-29T12:51:48.382+0200	1543488708382	25	0.0	3520	2028	3514	2950.6
2018-11-29T12:51:51.903+0200	1543488711903	25	0.0	4021	710	4018	3314.68
2018-11-29T12:51:55.925+0200	1543488715925	25	0.0	4279	1735	4271	3362.96
2018-11-29T12:52:00.206+0200	1543488720206	25	0.0	4626	2837	4625	3775.56
2018-11-29T12:52:04.836+0200	1543488724836	25	0.0	3546	1953	3539	2899.76
2018-11-29T12:52:08.384+0200	1543488728384	25	0.0	7725	1735	7720	3206.96
2018-11-29T12:52:16.113+0200	1543488736113	25	0.0	4862	1736	4853	3819.16
2018-11-29T12:52:20.976+0200	1543488740976	25	0.0	3446	1897	3444	2885.96
2018-11-29T12:52:24.423+0200	1543488744423	25	0.0	4119	3219	4115	3691.08
2018-11-29T12:52:28.543+0200	1543488748543	25	0.0	3803	2244	3800	3193.92
2018-11-29T12:52:32.348+0200	1543488752348	25	0.0	15914	2409	15907	3866.84
2018-11-29T12:52:48.262+0200	1543488768262	25	0.0	3975	2256	3972	3244.56
2018-11-29T12:52:52.239+0200	1543488772239	25	0.0	3292	1946	3288	2751.2
2018-11-29T12:52:55.531+0200	1543488775531	25	0.0	3922	2028	3921	3236.56
2018-11-29T12:52:59.454+0200	1543488779454	25	0.0	3691	2076	3687	3108.44
2018-11-29T12:53:03.146+0200	1543488783146	25	0.0	3743	2411	3737	3230.88
2018-11-29T12:53:06.890+0200	1543488786890	25	0.0	4159	2259	4155	3478.44
2018-11-29T12:53:11.050+0200	1543488791050	25	0.0	4014	333	4013	3271.2
2018-11-29T12:53:15.065+0200	1543488795065	25	0.0	3534	606	3524	2715.04
2018-11-29T12:53:18.601+0200	1543488798601	26	0.0	4254	1724	4245	3341.4615384615386
2018-11-29T12:53:22.856+0200	1543488802856	26	0.0	4465	2010	4457	3659.6923076923076
2018-11-29T12:53:27.322+0200	1543488807322	26	0.0	3823	2237	3820	3176.5
2018-11-29T12:53:31.146+0200	1543488811146	26	0.0	4019	840	4016	3152.3076923076924
2018-11-29T12:53:35.166+0200	1543488815166	26	0.0	3747	1358	3742	3079.3076923076924
2018-11-29T12:53:38.915+0200	1543488818915	26	0.0	16015	2091	16012	3564.0
2018-11-29T12:53:54.932+0200	1543488834932	26	0.0	3718	1763	3713	3051.923076923077
2018-11-29T12:53:58.651+0200	1543488838651	26	0.0	31653	2233	31649	4160.7692307692305
2018-11-29T12:54:30.306+0200	1543488870306	26	0.0	3877	1284	3869	3266.576923076923
2018-11-29T12:54:34.184+0200	1543488874184	26	0.0	4197	2217	4190	3539.846153846154
2018-11-29T12:54:38.383+0200	1543488878383	26	0.0	3875	2396	3873	3323.6153846153848
2018-11-29T12:54:42.259+0200	1543488882259	26	0.0	4123	2033	4117	3252.8076923076924
2018-11-29T12:54:46.384+0200	1543488886384	26	0.0	4144	3083	4135	3581.769230769231
2018-11-29T12:54:50.530+0200	1543488890530	26	0.0	4012	1661	4009	3223.8076923076924
2018-11-29T12:54:54.544+0200	1543488894544	26	0.0	4165	2138	4156	3624.153846153846
2018-11-29T12:54:58.710+0200	1543488898710	26	0.0	3969	1609	3966	3240.8076923076924
2018-11-29T12:55:02.680+0200	1543488902680	26	0.0	4005	2187	4001	3261.076923076923
2018-11-29T12:55:06.687+0200	1543488906687	26	0.0	4641	2215	4635	3815.730769230769
2018-11-29T12:55:11.329+0200	1543488911329	26	0.0	4256	3145	4254	3690.653846153846
2018-11-29T12:55:15.587+0200	1543488915587	26	0.0	5338	2555	5331	4493.384615384615
2018-11-29T12:55:20.926+0200	1543488920926	27	0.0	4669	2930	4661	3885.3703703703704
2018-11-29T12:55:25.596+0200	1543488925596	27	0.0	4476	2358	4467	3774.962962962963
2018-11-29T12:55:30.074+0200	1543488930074	27	0.0	3967	2329	3959	3235.740740740741
2018-11-29T12:55:34.042+0200	1543488934042	27	0.0	4151	1984	4146	3363.4444444444443
2018-11-29T12:55:38.195+0200	1543488938195	27	0.0	4283	2741	4280	3609.6296296296296
2018-11-29T12:55:42.480+0200	1543488942480	27	0.0	4313	508	4310	3583.6296296296296
2018-11-29T12:55:46.794+0200	1543488946794	27	0.0	7647	1872	7642	3164.1481481481483
2018-11-29T12:55:54.442+0200	1543488954442	27	0.0	3908	2285	3905	3294.3333333333335
2018-11-29T12:55:58.351+0200	1543488958351	27	0.0	4054	1988	4051	3297.703703703704
2018-11-29T12:56:02.406+0200	1543488962406	27	0.0	4140	2824	4132	3480.925925925926
2018-11-29T12:56:06.547+0200	1543488966547	27	0.0	15685	1916	15678	4063.5925925925926
2018-11-29T12:56:22.234+0200	1543488982234	27	0.0	3653	1737	3649	2963.777777777778
2018-11-29T12:56:25.889+0200	1543488985889	27	0.0	4254	2947	4247	3666.037037037037
2018-11-29T12:56:30.144+0200	1543488990144	27	0.0	3677	2002	3670	3051.3333333333335
2018-11-29T12:56:33.822+0200	1543488993822	27	0.0	3990	1623	3987	3146.6296296296296
2018-11-29T12:56:37.813+0200	1543488997813	27	0.0	3560	1716	3552	2876.925925925926
2018-11-29T12:56:41.374+0200	1543489001374	27	0.0	4439	2571	4436	3666.703703703704
2018-11-29T12:56:45.814+0200	1543489005814	27	0.0	4002	2075	3994	3380.925925925926
2018-11-29T12:56:49.817+0200	1543489009817	27	0.0	3730	1027	3729	2971.1111111111113
2018-11-29T12:56:53.549+0200	1543489013549	27	0.0	4107	2041	4103	3378.074074074074
2018-11-29T12:56:57.657+0200	1543489017657	28	0.0	4252	1928	4248	3438.8571428571427
2018-11-29T12:57:01.910+0200	1543489021910	28	0.0	4024	2389	4019	3355.6071428571427
2018-11-29T12:57:05.936+0200	1543489025936	28	0.0	3939	1642	3930	3202.214285714286
2018-11-29T12:57:09.878+0200	1543489029878	28	0.0	4333	2217	4328	3699.8214285714284
2018-11-29T12:57:14.212+0200	1543489034212	28	0.0	31930	2920	31923	5191.357142857143
2018-11-29T12:57:46.143+0200	1543489066143	28	0.0	4336	2020	4328	3525.3928571428573
2018-11-29T12:57:50.480+0200	1543489070480	28	0.0	4824	2910	4818	4124.214285714285
2018-11-29T12:57:55.305+0200	1543489075305	28	0.0	4161	2207	4153	3505.9285714285716
2018-11-29T12:57:59.467+0200	1543489079467	28	0.0	4487	2680	4481	3876.8214285714284
2018-11-29T12:58:03.956+0200	1543489083956	28	0.0	4061	1896	4056	3218.0714285714284
2018-11-29T12:58:08.019+0200	1543489088019	28	0.0	4295	2919	4289	3715.3214285714284
2018-11-29T12:58:12.315+0200	1543489092315	28	0.0	4360	1526	4350	3353.285714285714
2018-11-29T12:58:16.676+0200	1543489096676	28	0.0	4298	2029	4290	3475.714285714286
2018-11-29T12:58:20.975+0200	1543489100975	28	0.0	4120	2569	4112	3408.3928571428573
2018-11-29T12:58:25.096+0200	1543489105096	28	0.0	4843	3080	4839	4099.035714285715
2018-11-29T12:58:29.941+0200	1543489109941	28	0.0	3832	2169	3826	3153.6071428571427
2018-11-29T12:58:33.775+0200	1543489113775	28	0.0	4694	2192	4688	3944.3928571428573
2018-11-29T12:58:38.470+0200	1543489118470	28	0.0	4141	2734	4137	3466.535714285714
2018-11-29T12:58:42.613+0200	1543489122613	28	0.0	4105	2281	4099	3434.8214285714284
2018-11-29T12:58:46.720+0200	1543489126720	28	0.0	4338	2378	4330	3615.8928571428573
2018-11-29T12:58:51.060+0200	1543489131060	29	0.0	4283	2163	4277	3369.7586206896553
2018-11-29T12:58:55.344+0200	1543489135344	29	0.0	4499	2374	4492	3698.7586206896553
2018-11-29T12:58:59.844+0200	1543489139844	29	0.0	31676	2438	31672	4957.275862068966
2018-11-29T12:59:31.520+0200	1543489171520	29	0.0	4401	2186	4396	3674.3793103448274
2018-11-29T12:59:35.922+0200	1543489175922	29	0.0	4662	2945	4660	3903.0344827586205
2018-11-29T12:59:40.585+0200	1543489180585	29	0.0	3787	1974	3779	3081.4137931034484
2018-11-29T12:59:44.374+0200	1543489184374	29	0.0	4618	2579	4612	3844.655172413793
2018-11-29T12:59:48.994+0200	1543489188994	29	0.0	4298	2128	4291	3553.448275862069
2018-11-29T12:59:53.293+0200	1543489193293	29	3.4482758620689653	4156	2210	4148	3505.1785714285716
2018-11-29T12:59:57.451+0200	1543489197451	29	0.0	4485	2231	4483	3580.551724137931
2018-11-29T13:00:01.938+0200	1543489201938	29	0.0	4833	2897	4826	4141.413793103448
2018-11-29T13:00:06.772+0200	1543489206772	29	0.0	4415	2192	4408	3667.2413793103447
2018-11-29T13:00:11.188+0200	1543489211188	29	0.0	4985	1539	4980	3887.4827586206898
2018-11-29T13:00:16.174+0200	1543489216174	29	0.0	4334	2574	4331	3581.206896551724
2018-11-29T13:00:20.510+0200	1543489220510	29	0.0	4738	2590	4733	3901.551724137931
2018-11-29T13:00:25.249+0200	1543489225249	29	0.0	4934	395	4928	4196.6551724137935
2018-11-29T13:00:30.185+0200	1543489230185	29	0.0	4317	2583	4313	3575.2413793103447
2018-11-29T13:00:34.503+0200	1543489234503	29	0.0	4255	1894	4249	3537.7241379310344
2018-11-29T13:00:38.759+0200	1543489238759	29	0.0	3904	2223	3898	3191.9655172413795
2018-11-29T13:00:42.664+0200	1543489242664	29	0.0	4755	2739	4750	3913.7241379310344
2018-11-29T13:00:47.421+0200	1543489247421	30	0.0	15673	1871	15669	3777.133333333333
2018-11-29T13:01:03.095+0200	1543489263095	30	0.0	4560	589	4552	3795.766666666667
2018-11-29T13:01:07.656+0200	1543489267656	30	0.0	31593	2311	31584	4188.433333333333
2018-11-29T13:01:39.251+0200	1543489299251	30	0.0	4175	2179	4169	3507.3333333333335
2018-11-29T13:01:43.427+0200	1543489303427	30	0.0	4769	1068	4758	3835.8333333333335
2018-11-29T13:01:48.198+0200	1543489308198	30	0.0	5335	2637	5328	3830.733333333333
2018-11-29T13:01:53.538+0200	1543489313538	30	0.0	4450	2021	4444	3721.9
2018-11-29T13:01:57.989+0200	1543489317989	30	0.0	4413	1982	4405	3614.1666666666665
2018-11-29T13:02:02.403+0200	1543489322403	30	0.0	4816	2798	4810	3926.366666666667
2018-11-29T13:02:07.221+0200	1543489327221	30	0.0	4773	2809	4765	3925.5666666666666
2018-11-29T13:02:11.995+0200	1543489331995	30	0.0	4902	2594	4892	4194.633333333333
2018-11-29T13:02:16.898+0200	1543489336898	30	0.0	4458	2251	4451	3727.733333333333
2018-11-29T13:02:21.358+0200	1543489341358	30	0.0	4798	2179	4790	3962.9333333333334
2018-11-29T13:02:26.157+0200	1543489346157	30	0.0	4912	2662	4903	4040.233333333333
2018-11-29T13:02:31.071+0200	1543489351071	30	0.0	4714	2384	4707	3888.6666666666665
2018-11-29T13:02:35.787+0200	1543489355787	30	0.0	4044	1382	4034	3253.5333333333333
2018-11-29T13:02:39.832+0200	1543489359832	30	0.0	4728	2353	4718	3865.133333333333
2018-11-29T13:02:44.562+0200	1543489364562	30	0.0	4480	2229	4478	3769.9666666666667
2018-11-29T13:02:49.043+0200	1543489369043	30	0.0	5580	2913	5573	4516.133333333333
2018-11-29T13:02:54.624+0200	1543489374624	30	0.0	4510	2871	4505	3739.4333333333334
2018-11-29T13:02:59.135+0200	1543489379135	31	0.0	4539	2604	4529	3727.0967741935483
2018-11-29T13:03:03.675+0200	1543489383675	31	0.0	4764	1929	4757	3779.8709677419356
2018-11-29T13:03:08.440+0200	1543489388440	31	0.0	4598	2925	4593	3898.451612903226
2018-11-29T13:03:13.040+0200	1543489393040	31	0.0	4816	2322	4810	3978.7741935483873
2018-11-29T13:03:17.857+0200	1543489397857	31	0.0	5377	3688	5368	4559.064516129032
2018-11-29T13:03:23.234+0200	1543489403234	31	0.0	5693	2247	5689	4714.967741935484
2018-11-29T13:03:28.928+0200	1543489408928	31	0.0	4669	2427	4667	3656.064516129032
