"Series";"Time";"Value"
"cpu_usage_total.AAM";"2018-12-04T10:18:52+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:18:53+02:00";0.083
"cpu_usage_total.AAM";"2018-12-04T10:18:54+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:18:56+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:18:58+02:00";0.088
"cpu_usage_total.AAM";"2018-12-04T10:18:59+02:00";0.091
"cpu_usage_total.AAM";"2018-12-04T10:19:01+02:00";0.08
"cpu_usage_total.AAM";"2018-12-04T10:19:02+02:00";0.145
"cpu_usage_total.AAM";"2018-12-04T10:19:03+02:00";0.074
"cpu_usage_total.AAM";"2018-12-04T10:19:04+02:00";0.076
"cpu_usage_total.AAM";"2018-12-04T10:19:06+02:00";0.099
"cpu_usage_total.AAM";"2018-12-04T10:19:07+02:00";0.073
"cpu_usage_total.AAM";"2018-12-04T10:19:09+02:00";0.087
"cpu_usage_total.AAM";"2018-12-04T10:19:10+02:00";0.071
"cpu_usage_total.AAM";"2018-12-04T10:19:12+02:00";0.077
"cpu_usage_total.AAM";"2018-12-04T10:19:13+02:00";0.084
"cpu_usage_total.AAM";"2018-12-04T10:19:15+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:19:16+02:00";0.095
"cpu_usage_total.AAM";"2018-12-04T10:19:18+02:00";0.064
"cpu_usage_total.AAM";"2018-12-04T10:19:20+02:00";0.081
"cpu_usage_total.AAM";"2018-12-04T10:19:21+02:00";0.059
"cpu_usage_total.AAM";"2018-12-04T10:19:23+02:00";0.067
"cpu_usage_total.AAM";"2018-12-04T10:19:25+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:19:26+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:19:28+02:00";0.096
"cpu_usage_total.AAM";"2018-12-04T10:19:29+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:19:30+02:00";0.08
"cpu_usage_total.AAM";"2018-12-04T10:19:32+02:00";0.171
"cpu_usage_total.AAM";"2018-12-04T10:19:34+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:19:35+02:00";0.067
"cpu_usage_total.AAM";"2018-12-04T10:19:36+02:00";0.076
"cpu_usage_total.AAM";"2018-12-04T10:19:37+02:00";0.08
"cpu_usage_total.AAM";"2018-12-04T10:19:39+02:00";0.085
"cpu_usage_total.AAM";"2018-12-04T10:19:40+02:00";0.07
"cpu_usage_total.AAM";"2018-12-04T10:19:42+02:00";0.073
"cpu_usage_total.AAM";"2018-12-04T10:19:43+02:00";0.093
"cpu_usage_total.AAM";"2018-12-04T10:19:44+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:19:46+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:19:47+02:00";0.083
"cpu_usage_total.AAM";"2018-12-04T10:19:49+02:00";0.304
"cpu_usage_total.AAM";"2018-12-04T10:19:50+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:19:52+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:19:53+02:00";0.051
"cpu_usage_total.AAM";"2018-12-04T10:19:55+02:00";0.05
"cpu_usage_total.AAM";"2018-12-04T10:19:57+02:00";0.074
"cpu_usage_total.AAM";"2018-12-04T10:19:59+02:00";0.064
"cpu_usage_total.AAM";"2018-12-04T10:20:00+02:00";0.693
"cpu_usage_total.AAM";"2018-12-04T10:20:02+02:00";1.774
"cpu_usage_total.AAM";"2018-12-04T10:20:03+02:00";0.047
"cpu_usage_total.AAM";"2018-12-04T10:20:05+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:20:07+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:20:08+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:20:10+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:20:12+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:20:13+02:00";0.052
"cpu_usage_total.AAM";"2018-12-04T10:20:15+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:20:17+02:00";0.091
"cpu_usage_total.AAM";"2018-12-04T10:20:18+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:20:19+02:00";0.087
"cpu_usage_total.AAM";"2018-12-04T10:20:21+02:00";0.066
"cpu_usage_total.AAM";"2018-12-04T10:20:22+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:20:24+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:20:25+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:20:27+02:00";0.086
"cpu_usage_total.AAM";"2018-12-04T10:20:29+02:00";0.178
"cpu_usage_total.AAM";"2018-12-04T10:20:30+02:00";0.081
"cpu_usage_total.AAM";"2018-12-04T10:20:31+02:00";0.072
"cpu_usage_total.AAM";"2018-12-04T10:20:33+02:00";0.123
"cpu_usage_total.AAM";"2018-12-04T10:20:34+02:00";0.064
"cpu_usage_total.AAM";"2018-12-04T10:20:36+02:00";0.071
"cpu_usage_total.AAM";"2018-12-04T10:20:38+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:20:39+02:00";0.09
"cpu_usage_total.AAM";"2018-12-04T10:20:41+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:20:43+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:20:44+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:20:46+02:00";0.066
"cpu_usage_total.AAM";"2018-12-04T10:20:47+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:20:48+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:20:49+02:00";0.081
"cpu_usage_total.AAM";"2018-12-04T10:20:51+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:20:53+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:20:54+02:00";0.077
"cpu_usage_total.AAM";"2018-12-04T10:20:56+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:20:58+02:00";0.09
"cpu_usage_total.AAM";"2018-12-04T10:20:59+02:00";0.083
"cpu_usage_total.AAM";"2018-12-04T10:21:00+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:21:02+02:00";0.154
"cpu_usage_total.AAM";"2018-12-04T10:21:04+02:00";0.057
"cpu_usage_total.AAM";"2018-12-04T10:21:05+02:00";0.046
"cpu_usage_total.AAM";"2018-12-04T10:21:07+02:00";0.07
"cpu_usage_total.AAM";"2018-12-04T10:21:09+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:21:10+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:21:12+02:00";0.051
"cpu_usage_total.AAM";"2018-12-04T10:21:14+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:21:15+02:00";0.066
